"id","DomainName","CurrentStatus","RDAPStatusCode","updatedAt"
35228,"q5j",0,0,"2000-01-01 00:00:00"
35229,"q5k",0,0,"2000-01-01 00:00:00"
35230,"q5l",0,0,"2000-01-01 00:00:00"
35231,"q5m",0,0,"2000-01-01 00:00:00"
35232,"q5n",0,0,"2000-01-01 00:00:00"
35233,"q5o",0,0,"2000-01-01 00:00:00"
35234,"q5p",0,0,"2000-01-01 00:00:00"
35235,"q5q",0,0,"2000-01-01 00:00:00"
35236,"q5r",0,0,"2000-01-01 00:00:00"
35237,"q5s",0,0,"2000-01-01 00:00:00"
35238,"q5t",0,0,"2000-01-01 00:00:00"
35239,"q5u",0,0,"2000-01-01 00:00:00"
35240,"q5v",0,0,"2000-01-01 00:00:00"
35241,"q5w",0,0,"2000-01-01 00:00:00"
35242,"q5x",0,0,"2000-01-01 00:00:00"
35243,"q5y",0,0,"2000-01-01 00:00:00"
35244,"q5z",0,0,"2000-01-01 00:00:00"
35245,"q60",0,0,"2000-01-01 00:00:00"
35246,"q61",0,0,"2000-01-01 00:00:00"
35247,"q62",0,0,"2000-01-01 00:00:00"
35248,"q63",0,0,"2000-01-01 00:00:00"
35249,"q64",0,0,"2000-01-01 00:00:00"
35250,"q65",0,0,"2000-01-01 00:00:00"
35251,"q66",0,0,"2000-01-01 00:00:00"
35252,"q67",0,0,"2000-01-01 00:00:00"
35253,"q68",0,0,"2000-01-01 00:00:00"
35254,"q69",0,0,"2000-01-01 00:00:00"
35255,"q6a",0,0,"2000-01-01 00:00:00"
35256,"q6b",0,0,"2000-01-01 00:00:00"
35257,"q6c",0,0,"2000-01-01 00:00:00"
35258,"q6d",0,0,"2000-01-01 00:00:00"
35259,"q6e",0,0,"2000-01-01 00:00:00"
35260,"q6f",0,0,"2000-01-01 00:00:00"
35261,"q6g",0,0,"2000-01-01 00:00:00"
35262,"q6h",0,0,"2000-01-01 00:00:00"
35263,"q6i",0,0,"2000-01-01 00:00:00"
35264,"q6j",0,0,"2000-01-01 00:00:00"
35265,"q6k",0,0,"2000-01-01 00:00:00"
35266,"q6l",0,0,"2000-01-01 00:00:00"
35267,"q6m",0,0,"2000-01-01 00:00:00"
35268,"q6n",0,0,"2000-01-01 00:00:00"
35269,"q6o",0,0,"2000-01-01 00:00:00"
35270,"q6p",0,0,"2000-01-01 00:00:00"
35271,"q6q",0,0,"2000-01-01 00:00:00"
35272,"q6r",0,0,"2000-01-01 00:00:00"
35273,"q6s",0,0,"2000-01-01 00:00:00"
35274,"q6t",0,0,"2000-01-01 00:00:00"
35275,"q6u",0,0,"2000-01-01 00:00:00"
35276,"q6v",0,0,"2000-01-01 00:00:00"
35277,"q6w",0,0,"2000-01-01 00:00:00"
35278,"q6x",0,0,"2000-01-01 00:00:00"
35279,"q6y",0,0,"2000-01-01 00:00:00"
35280,"q6z",0,0,"2000-01-01 00:00:00"
35281,"q70",0,0,"2000-01-01 00:00:00"
35282,"q71",0,0,"2000-01-01 00:00:00"
35283,"q72",0,0,"2000-01-01 00:00:00"
35284,"q73",0,0,"2000-01-01 00:00:00"
35285,"q74",0,0,"2000-01-01 00:00:00"
35286,"q75",0,0,"2000-01-01 00:00:00"
35287,"q76",0,0,"2000-01-01 00:00:00"
35288,"q77",0,0,"2000-01-01 00:00:00"
35289,"q78",0,0,"2000-01-01 00:00:00"
35290,"q79",0,0,"2000-01-01 00:00:00"
35291,"q7a",0,0,"2000-01-01 00:00:00"
35292,"q7b",0,0,"2000-01-01 00:00:00"
35293,"q7c",0,0,"2000-01-01 00:00:00"
35294,"q7d",0,0,"2000-01-01 00:00:00"
35295,"q7e",0,0,"2000-01-01 00:00:00"
35296,"q7f",0,0,"2000-01-01 00:00:00"
35297,"q7g",0,0,"2000-01-01 00:00:00"
35298,"q7h",0,0,"2000-01-01 00:00:00"
35299,"q7i",0,0,"2000-01-01 00:00:00"
35300,"q7j",0,0,"2000-01-01 00:00:00"
35301,"q7k",0,0,"2000-01-01 00:00:00"
35302,"q7l",0,0,"2000-01-01 00:00:00"
35303,"q7m",0,0,"2000-01-01 00:00:00"
35304,"q7n",0,0,"2000-01-01 00:00:00"
35305,"q7o",0,0,"2000-01-01 00:00:00"
35306,"q7p",0,0,"2000-01-01 00:00:00"
35307,"q7q",0,0,"2000-01-01 00:00:00"
35308,"q7r",0,0,"2000-01-01 00:00:00"
35309,"q7s",0,0,"2000-01-01 00:00:00"
35310,"q7t",0,0,"2000-01-01 00:00:00"
35311,"q7u",0,0,"2000-01-01 00:00:00"
35312,"q7v",0,0,"2000-01-01 00:00:00"
35313,"q7w",0,0,"2000-01-01 00:00:00"
35314,"q7x",0,0,"2000-01-01 00:00:00"
35315,"q7y",0,0,"2000-01-01 00:00:00"
35316,"q7z",0,0,"2000-01-01 00:00:00"
35317,"q80",0,0,"2000-01-01 00:00:00"
35318,"q81",0,0,"2000-01-01 00:00:00"
35319,"q82",0,0,"2000-01-01 00:00:00"
35320,"q83",0,0,"2000-01-01 00:00:00"
35321,"q84",0,0,"2000-01-01 00:00:00"
35322,"q85",0,0,"2000-01-01 00:00:00"
35323,"q86",0,0,"2000-01-01 00:00:00"
35324,"q87",0,0,"2000-01-01 00:00:00"
35325,"q88",0,0,"2000-01-01 00:00:00"
35326,"q89",0,0,"2000-01-01 00:00:00"
35327,"q8a",0,0,"2000-01-01 00:00:00"
35328,"q8b",0,0,"2000-01-01 00:00:00"
35329,"q8c",0,0,"2000-01-01 00:00:00"
35330,"q8d",0,0,"2000-01-01 00:00:00"
35331,"q8e",0,0,"2000-01-01 00:00:00"
35332,"q8f",0,0,"2000-01-01 00:00:00"
35333,"q8g",0,0,"2000-01-01 00:00:00"
35334,"q8h",0,0,"2000-01-01 00:00:00"
35335,"q8i",0,0,"2000-01-01 00:00:00"
35336,"q8j",0,0,"2000-01-01 00:00:00"
35337,"q8k",0,0,"2000-01-01 00:00:00"
35338,"q8l",0,0,"2000-01-01 00:00:00"
35339,"q8m",0,0,"2000-01-01 00:00:00"
35340,"q8n",0,0,"2000-01-01 00:00:00"
35341,"q8o",0,0,"2000-01-01 00:00:00"
35342,"q8p",0,0,"2000-01-01 00:00:00"
35343,"q8q",0,0,"2000-01-01 00:00:00"
35344,"q8r",0,0,"2000-01-01 00:00:00"
35345,"q8s",0,0,"2000-01-01 00:00:00"
35346,"q8t",0,0,"2000-01-01 00:00:00"
35347,"q8u",0,0,"2000-01-01 00:00:00"
35348,"q8v",0,0,"2000-01-01 00:00:00"
35349,"q8w",0,0,"2000-01-01 00:00:00"
35350,"q8x",0,0,"2000-01-01 00:00:00"
35351,"q8y",0,0,"2000-01-01 00:00:00"
35352,"q8z",0,0,"2000-01-01 00:00:00"
35353,"q90",0,0,"2000-01-01 00:00:00"
35354,"q91",0,0,"2000-01-01 00:00:00"
35355,"q92",0,0,"2000-01-01 00:00:00"
35356,"q93",0,0,"2000-01-01 00:00:00"
35357,"q94",0,0,"2000-01-01 00:00:00"
35358,"q95",0,0,"2000-01-01 00:00:00"
35359,"q96",0,0,"2000-01-01 00:00:00"
35360,"q97",0,0,"2000-01-01 00:00:00"
35361,"q98",0,0,"2000-01-01 00:00:00"
35362,"q99",0,0,"2000-01-01 00:00:00"
35363,"q9a",0,0,"2000-01-01 00:00:00"
35364,"q9b",0,0,"2000-01-01 00:00:00"
35365,"q9c",0,0,"2000-01-01 00:00:00"
35366,"q9d",0,0,"2000-01-01 00:00:00"
35367,"q9e",0,0,"2000-01-01 00:00:00"
35368,"q9f",0,0,"2000-01-01 00:00:00"
35369,"q9g",0,0,"2000-01-01 00:00:00"
35370,"q9h",0,0,"2000-01-01 00:00:00"
35371,"q9i",0,0,"2000-01-01 00:00:00"
35372,"q9j",0,0,"2000-01-01 00:00:00"
35373,"q9k",0,0,"2000-01-01 00:00:00"
35374,"q9l",0,0,"2000-01-01 00:00:00"
35375,"q9m",0,0,"2000-01-01 00:00:00"
35376,"q9n",0,0,"2000-01-01 00:00:00"
35377,"q9o",0,0,"2000-01-01 00:00:00"
35378,"q9p",0,0,"2000-01-01 00:00:00"
35379,"q9q",0,0,"2000-01-01 00:00:00"
35380,"q9r",0,0,"2000-01-01 00:00:00"
35381,"q9s",0,0,"2000-01-01 00:00:00"
35382,"q9t",0,0,"2000-01-01 00:00:00"
35383,"q9u",0,0,"2000-01-01 00:00:00"
35384,"q9v",0,0,"2000-01-01 00:00:00"
35385,"q9w",0,0,"2000-01-01 00:00:00"
35386,"q9x",0,0,"2000-01-01 00:00:00"
35387,"q9y",0,0,"2000-01-01 00:00:00"
35388,"q9z",0,0,"2000-01-01 00:00:00"
35389,"qa0",0,0,"2000-01-01 00:00:00"
35390,"qa1",0,0,"2000-01-01 00:00:00"
35391,"qa2",0,0,"2000-01-01 00:00:00"
35392,"qa3",0,0,"2000-01-01 00:00:00"
35393,"qa4",0,0,"2000-01-01 00:00:00"
35394,"qa5",0,0,"2000-01-01 00:00:00"
35395,"qa6",0,0,"2000-01-01 00:00:00"
35396,"qa7",0,0,"2000-01-01 00:00:00"
35397,"qa8",0,0,"2000-01-01 00:00:00"
35398,"qa9",0,0,"2000-01-01 00:00:00"
35399,"qaa",0,0,"2000-01-01 00:00:00"
35400,"qab",0,0,"2000-01-01 00:00:00"
35401,"qac",0,0,"2000-01-01 00:00:00"
35402,"qad",0,0,"2000-01-01 00:00:00"
35403,"qae",0,0,"2000-01-01 00:00:00"
35404,"qaf",0,0,"2000-01-01 00:00:00"
35405,"qag",0,0,"2000-01-01 00:00:00"
35406,"qah",0,0,"2000-01-01 00:00:00"
35407,"qai",0,0,"2000-01-01 00:00:00"
35408,"qaj",0,0,"2000-01-01 00:00:00"
35409,"qak",0,0,"2000-01-01 00:00:00"
35410,"qal",0,0,"2000-01-01 00:00:00"
35411,"qam",0,0,"2000-01-01 00:00:00"
35412,"qan",0,0,"2000-01-01 00:00:00"
35413,"qao",0,0,"2000-01-01 00:00:00"
35414,"qap",0,0,"2000-01-01 00:00:00"
35415,"qaq",0,0,"2000-01-01 00:00:00"
35416,"qar",0,0,"2000-01-01 00:00:00"
35417,"qas",0,0,"2000-01-01 00:00:00"
35418,"qat",0,0,"2000-01-01 00:00:00"
35419,"qau",0,0,"2000-01-01 00:00:00"
35420,"qav",0,0,"2000-01-01 00:00:00"
35421,"qaw",0,0,"2000-01-01 00:00:00"
35422,"qax",0,0,"2000-01-01 00:00:00"
35423,"qay",0,0,"2000-01-01 00:00:00"
35424,"qaz",0,0,"2000-01-01 00:00:00"
35425,"qb0",0,0,"2000-01-01 00:00:00"
35426,"qb1",0,0,"2000-01-01 00:00:00"
35427,"qb2",0,0,"2000-01-01 00:00:00"
35428,"qb3",0,0,"2000-01-01 00:00:00"
35429,"qb4",0,0,"2000-01-01 00:00:00"
35430,"qb5",0,0,"2000-01-01 00:00:00"
35431,"qb6",0,0,"2000-01-01 00:00:00"
35432,"qb7",0,0,"2000-01-01 00:00:00"
35433,"qb8",0,0,"2000-01-01 00:00:00"
35434,"qb9",0,0,"2000-01-01 00:00:00"
35435,"qba",0,0,"2000-01-01 00:00:00"
35436,"qbb",0,0,"2000-01-01 00:00:00"
35437,"qbc",0,0,"2000-01-01 00:00:00"
35438,"qbd",0,0,"2000-01-01 00:00:00"
35439,"qbe",0,0,"2000-01-01 00:00:00"
35440,"qbf",0,0,"2000-01-01 00:00:00"
35441,"qbg",0,0,"2000-01-01 00:00:00"
35442,"qbh",0,0,"2000-01-01 00:00:00"
35443,"qbi",0,0,"2000-01-01 00:00:00"
35444,"qbj",0,0,"2000-01-01 00:00:00"
35445,"qbk",0,0,"2000-01-01 00:00:00"
35446,"qbl",0,0,"2000-01-01 00:00:00"
35447,"qbm",0,0,"2000-01-01 00:00:00"
35448,"qbn",0,0,"2000-01-01 00:00:00"
35449,"qbo",0,0,"2000-01-01 00:00:00"
35450,"qbp",0,0,"2000-01-01 00:00:00"
35451,"qbq",0,0,"2000-01-01 00:00:00"
35452,"qbr",0,0,"2000-01-01 00:00:00"
35453,"qbs",0,0,"2000-01-01 00:00:00"
35454,"qbt",0,0,"2000-01-01 00:00:00"
35455,"qbu",0,0,"2000-01-01 00:00:00"
35456,"qbv",0,0,"2000-01-01 00:00:00"
35457,"qbw",0,0,"2000-01-01 00:00:00"
35458,"qbx",0,0,"2000-01-01 00:00:00"
35459,"qby",0,0,"2000-01-01 00:00:00"
35460,"qbz",0,0,"2000-01-01 00:00:00"
35461,"qc0",0,0,"2000-01-01 00:00:00"
35462,"qc1",0,0,"2000-01-01 00:00:00"
35463,"qc2",0,0,"2000-01-01 00:00:00"
35464,"qc3",0,0,"2000-01-01 00:00:00"
35465,"qc4",0,0,"2000-01-01 00:00:00"
35466,"qc5",0,0,"2000-01-01 00:00:00"
35467,"qc6",0,0,"2000-01-01 00:00:00"
35468,"qc7",0,0,"2000-01-01 00:00:00"
35469,"qc8",0,0,"2000-01-01 00:00:00"
35470,"qc9",0,0,"2000-01-01 00:00:00"
35471,"qca",0,0,"2000-01-01 00:00:00"
35472,"qcb",0,0,"2000-01-01 00:00:00"
35473,"qcc",0,0,"2000-01-01 00:00:00"
35474,"qcd",0,0,"2000-01-01 00:00:00"
35475,"qce",0,0,"2000-01-01 00:00:00"
35476,"qcf",0,0,"2000-01-01 00:00:00"
35477,"qcg",0,0,"2000-01-01 00:00:00"
35478,"qch",0,0,"2000-01-01 00:00:00"
35479,"qci",0,0,"2000-01-01 00:00:00"
35480,"qcj",0,0,"2000-01-01 00:00:00"
35481,"qck",0,0,"2000-01-01 00:00:00"
35482,"qcl",0,0,"2000-01-01 00:00:00"
35483,"qcm",0,0,"2000-01-01 00:00:00"
35484,"qcn",0,0,"2000-01-01 00:00:00"
35485,"qco",0,0,"2000-01-01 00:00:00"
35486,"qcp",0,0,"2000-01-01 00:00:00"
35487,"qcq",0,0,"2000-01-01 00:00:00"
35488,"qcr",0,0,"2000-01-01 00:00:00"
35489,"qcs",0,0,"2000-01-01 00:00:00"
35490,"qct",0,0,"2000-01-01 00:00:00"
35491,"qcu",0,0,"2000-01-01 00:00:00"
35492,"qcv",0,0,"2000-01-01 00:00:00"
35493,"qcw",0,0,"2000-01-01 00:00:00"
35494,"qcx",0,0,"2000-01-01 00:00:00"
35495,"qcy",0,0,"2000-01-01 00:00:00"
35496,"qcz",0,0,"2000-01-01 00:00:00"
35497,"qd0",0,0,"2000-01-01 00:00:00"
35498,"qd1",0,0,"2000-01-01 00:00:00"
35499,"qd2",0,0,"2000-01-01 00:00:00"
35500,"qd3",0,0,"2000-01-01 00:00:00"
35501,"qd4",0,0,"2000-01-01 00:00:00"
35502,"qd5",0,0,"2000-01-01 00:00:00"
35503,"qd6",0,0,"2000-01-01 00:00:00"
35504,"qd7",0,0,"2000-01-01 00:00:00"
35505,"qd8",0,0,"2000-01-01 00:00:00"
35506,"qd9",0,0,"2000-01-01 00:00:00"
35507,"qda",0,0,"2000-01-01 00:00:00"
35508,"qdb",0,0,"2000-01-01 00:00:00"
35509,"qdc",0,0,"2000-01-01 00:00:00"
35510,"qdd",0,0,"2000-01-01 00:00:00"
35511,"qde",0,0,"2000-01-01 00:00:00"
35512,"qdf",0,0,"2000-01-01 00:00:00"
35513,"qdg",0,0,"2000-01-01 00:00:00"
35514,"qdh",0,0,"2000-01-01 00:00:00"
35515,"qdi",0,0,"2000-01-01 00:00:00"
35516,"qdj",0,0,"2000-01-01 00:00:00"
35517,"qdk",0,0,"2000-01-01 00:00:00"
35518,"qdl",0,0,"2000-01-01 00:00:00"
35519,"qdm",0,0,"2000-01-01 00:00:00"
35520,"qdn",0,0,"2000-01-01 00:00:00"
35521,"qdo",0,0,"2000-01-01 00:00:00"
35522,"qdp",0,0,"2000-01-01 00:00:00"
35523,"qdq",0,0,"2000-01-01 00:00:00"
35524,"qdr",0,0,"2000-01-01 00:00:00"
35525,"qds",0,0,"2000-01-01 00:00:00"
35526,"qdt",0,0,"2000-01-01 00:00:00"
35527,"qdu",0,0,"2000-01-01 00:00:00"
35528,"qdv",0,0,"2000-01-01 00:00:00"
35529,"qdw",0,0,"2000-01-01 00:00:00"
35530,"qdx",0,0,"2000-01-01 00:00:00"
35531,"qdy",0,0,"2000-01-01 00:00:00"
35532,"qdz",0,0,"2000-01-01 00:00:00"
35533,"qe0",0,0,"2000-01-01 00:00:00"
35534,"qe1",0,0,"2000-01-01 00:00:00"
35535,"qe2",0,0,"2000-01-01 00:00:00"
35536,"qe3",0,0,"2000-01-01 00:00:00"
35537,"qe4",0,0,"2000-01-01 00:00:00"
35538,"qe5",0,0,"2000-01-01 00:00:00"
35539,"qe6",0,0,"2000-01-01 00:00:00"
35540,"qe7",0,0,"2000-01-01 00:00:00"
35541,"qe8",0,0,"2000-01-01 00:00:00"
35542,"qe9",0,0,"2000-01-01 00:00:00"
35543,"qea",0,0,"2000-01-01 00:00:00"
35544,"qeb",0,0,"2000-01-01 00:00:00"
35545,"qec",0,0,"2000-01-01 00:00:00"
35546,"qed",0,0,"2000-01-01 00:00:00"
35547,"qee",0,0,"2000-01-01 00:00:00"
35548,"qef",0,0,"2000-01-01 00:00:00"
35549,"qeg",0,0,"2000-01-01 00:00:00"
35550,"qeh",0,0,"2000-01-01 00:00:00"
35551,"qei",0,0,"2000-01-01 00:00:00"
35552,"qej",0,0,"2000-01-01 00:00:00"
35553,"qek",0,0,"2000-01-01 00:00:00"
35554,"qel",0,0,"2000-01-01 00:00:00"
35555,"qem",0,0,"2000-01-01 00:00:00"
35556,"qen",0,0,"2000-01-01 00:00:00"
35557,"qeo",0,0,"2000-01-01 00:00:00"
35558,"qep",0,0,"2000-01-01 00:00:00"
35559,"qeq",0,0,"2000-01-01 00:00:00"
35560,"qer",0,0,"2000-01-01 00:00:00"
35561,"qes",0,0,"2000-01-01 00:00:00"
35562,"qet",0,0,"2000-01-01 00:00:00"
35563,"qeu",0,0,"2000-01-01 00:00:00"
35564,"qev",0,0,"2000-01-01 00:00:00"
35565,"qew",0,0,"2000-01-01 00:00:00"
35566,"qex",0,0,"2000-01-01 00:00:00"
35567,"qey",0,0,"2000-01-01 00:00:00"
35568,"qez",0,0,"2000-01-01 00:00:00"
35569,"qf0",0,0,"2000-01-01 00:00:00"
35570,"qf1",0,0,"2000-01-01 00:00:00"
35571,"qf2",0,0,"2000-01-01 00:00:00"
35572,"qf3",0,0,"2000-01-01 00:00:00"
35573,"qf4",0,0,"2000-01-01 00:00:00"
35574,"qf5",0,0,"2000-01-01 00:00:00"
35575,"qf6",0,0,"2000-01-01 00:00:00"
35576,"qf7",0,0,"2000-01-01 00:00:00"
35577,"qf8",0,0,"2000-01-01 00:00:00"
35578,"qf9",0,0,"2000-01-01 00:00:00"
35579,"qfa",0,0,"2000-01-01 00:00:00"
35580,"qfb",0,0,"2000-01-01 00:00:00"
35581,"qfc",0,0,"2000-01-01 00:00:00"
35582,"qfd",0,0,"2000-01-01 00:00:00"
35583,"qfe",0,0,"2000-01-01 00:00:00"
35584,"qff",0,0,"2000-01-01 00:00:00"
35585,"qfg",0,0,"2000-01-01 00:00:00"
35586,"qfh",0,0,"2000-01-01 00:00:00"
35587,"qfi",0,0,"2000-01-01 00:00:00"
35588,"qfj",0,0,"2000-01-01 00:00:00"
35589,"qfk",0,0,"2000-01-01 00:00:00"
35590,"qfl",0,0,"2000-01-01 00:00:00"
35591,"qfm",0,0,"2000-01-01 00:00:00"
35592,"qfn",0,0,"2000-01-01 00:00:00"
35593,"qfo",0,0,"2000-01-01 00:00:00"
35594,"qfp",0,0,"2000-01-01 00:00:00"
35595,"qfq",0,0,"2000-01-01 00:00:00"
35596,"qfr",0,0,"2000-01-01 00:00:00"
35597,"qfs",0,0,"2000-01-01 00:00:00"
35598,"qft",0,0,"2000-01-01 00:00:00"
35599,"qfu",0,0,"2000-01-01 00:00:00"
35600,"qfv",0,0,"2000-01-01 00:00:00"
35601,"qfw",0,0,"2000-01-01 00:00:00"
35602,"qfx",0,0,"2000-01-01 00:00:00"
35603,"qfy",0,0,"2000-01-01 00:00:00"
35604,"qfz",0,0,"2000-01-01 00:00:00"
35605,"qg0",0,0,"2000-01-01 00:00:00"
35606,"qg1",0,0,"2000-01-01 00:00:00"
35607,"qg2",0,0,"2000-01-01 00:00:00"
35608,"qg3",0,0,"2000-01-01 00:00:00"
35609,"qg4",0,0,"2000-01-01 00:00:00"
35610,"qg5",0,0,"2000-01-01 00:00:00"
35611,"qg6",0,0,"2000-01-01 00:00:00"
35612,"qg7",0,0,"2000-01-01 00:00:00"
35613,"qg8",0,0,"2000-01-01 00:00:00"
35614,"qg9",0,0,"2000-01-01 00:00:00"
35615,"qga",0,0,"2000-01-01 00:00:00"
35616,"qgb",0,0,"2000-01-01 00:00:00"
35617,"qgc",0,0,"2000-01-01 00:00:00"
35618,"qgd",0,0,"2000-01-01 00:00:00"
35619,"qge",0,0,"2000-01-01 00:00:00"
35620,"qgf",0,0,"2000-01-01 00:00:00"
35621,"qgg",0,0,"2000-01-01 00:00:00"
35622,"qgh",0,0,"2000-01-01 00:00:00"
35623,"qgi",0,0,"2000-01-01 00:00:00"
35624,"qgj",0,0,"2000-01-01 00:00:00"
35625,"qgk",0,0,"2000-01-01 00:00:00"
35626,"qgl",0,0,"2000-01-01 00:00:00"
35627,"qgm",0,0,"2000-01-01 00:00:00"
35628,"qgn",0,0,"2000-01-01 00:00:00"
35629,"qgo",0,0,"2000-01-01 00:00:00"
35630,"qgp",0,0,"2000-01-01 00:00:00"
35631,"qgq",0,0,"2000-01-01 00:00:00"
35632,"qgr",0,0,"2000-01-01 00:00:00"
35633,"qgs",0,0,"2000-01-01 00:00:00"
35634,"qgt",0,0,"2000-01-01 00:00:00"
35635,"qgu",0,0,"2000-01-01 00:00:00"
35636,"qgv",0,0,"2000-01-01 00:00:00"
35637,"qgw",0,0,"2000-01-01 00:00:00"
35638,"qgx",0,0,"2000-01-01 00:00:00"
35639,"qgy",0,0,"2000-01-01 00:00:00"
35640,"qgz",0,0,"2000-01-01 00:00:00"
35641,"qh0",0,0,"2000-01-01 00:00:00"
35642,"qh1",0,0,"2000-01-01 00:00:00"
35643,"qh2",0,0,"2000-01-01 00:00:00"
35644,"qh3",0,0,"2000-01-01 00:00:00"
35645,"qh4",0,0,"2000-01-01 00:00:00"
35646,"qh5",0,0,"2000-01-01 00:00:00"
35647,"qh6",0,0,"2000-01-01 00:00:00"
35648,"qh7",0,0,"2000-01-01 00:00:00"
35649,"qh8",0,0,"2000-01-01 00:00:00"
35650,"qh9",0,0,"2000-01-01 00:00:00"
35651,"qha",0,0,"2000-01-01 00:00:00"
35652,"qhb",0,0,"2000-01-01 00:00:00"
35653,"qhc",0,0,"2000-01-01 00:00:00"
35654,"qhd",0,0,"2000-01-01 00:00:00"
35655,"qhe",0,0,"2000-01-01 00:00:00"
35656,"qhf",0,0,"2000-01-01 00:00:00"
35657,"qhg",0,0,"2000-01-01 00:00:00"
35658,"qhh",0,0,"2000-01-01 00:00:00"
35659,"qhi",0,0,"2000-01-01 00:00:00"
35660,"qhj",0,0,"2000-01-01 00:00:00"
35661,"qhk",0,0,"2000-01-01 00:00:00"
35662,"qhl",0,0,"2000-01-01 00:00:00"
35663,"qhm",0,0,"2000-01-01 00:00:00"
35664,"qhn",0,0,"2000-01-01 00:00:00"
35665,"qho",0,0,"2000-01-01 00:00:00"
35666,"qhp",0,0,"2000-01-01 00:00:00"
35667,"qhq",0,0,"2000-01-01 00:00:00"
35668,"qhr",0,0,"2000-01-01 00:00:00"
35669,"qhs",0,0,"2000-01-01 00:00:00"
35670,"qht",0,0,"2000-01-01 00:00:00"
35671,"qhu",0,0,"2000-01-01 00:00:00"
35672,"qhv",0,0,"2000-01-01 00:00:00"
35673,"qhw",0,0,"2000-01-01 00:00:00"
35674,"qhx",0,0,"2000-01-01 00:00:00"
35675,"qhy",0,0,"2000-01-01 00:00:00"
35676,"qhz",0,0,"2000-01-01 00:00:00"
35677,"qi0",0,0,"2000-01-01 00:00:00"
35678,"qi1",0,0,"2000-01-01 00:00:00"
35679,"qi2",0,0,"2000-01-01 00:00:00"
35680,"qi3",0,0,"2000-01-01 00:00:00"
35681,"qi4",0,0,"2000-01-01 00:00:00"
35682,"qi5",0,0,"2000-01-01 00:00:00"
35683,"qi6",0,0,"2000-01-01 00:00:00"
35684,"qi7",0,0,"2000-01-01 00:00:00"
35685,"qi8",0,0,"2000-01-01 00:00:00"
35686,"qi9",0,0,"2000-01-01 00:00:00"
35687,"qia",0,0,"2000-01-01 00:00:00"
35688,"qib",0,0,"2000-01-01 00:00:00"
35689,"qic",0,0,"2000-01-01 00:00:00"
35690,"qid",0,0,"2000-01-01 00:00:00"
35691,"qie",0,0,"2000-01-01 00:00:00"
35692,"qif",0,0,"2000-01-01 00:00:00"
35693,"qig",0,0,"2000-01-01 00:00:00"
35694,"qih",0,0,"2000-01-01 00:00:00"
35695,"qii",0,0,"2000-01-01 00:00:00"
35696,"qij",0,0,"2000-01-01 00:00:00"
35697,"qik",0,0,"2000-01-01 00:00:00"
35698,"qil",0,0,"2000-01-01 00:00:00"
35699,"qim",0,0,"2000-01-01 00:00:00"
35700,"qin",0,0,"2000-01-01 00:00:00"
35701,"qio",0,0,"2000-01-01 00:00:00"
35702,"qip",0,0,"2000-01-01 00:00:00"
35703,"qiq",0,0,"2000-01-01 00:00:00"
35704,"qir",0,0,"2000-01-01 00:00:00"
35705,"qis",0,0,"2000-01-01 00:00:00"
35706,"qit",0,0,"2000-01-01 00:00:00"
35707,"qiu",0,0,"2000-01-01 00:00:00"
35708,"qiv",0,0,"2000-01-01 00:00:00"
35709,"qiw",0,0,"2000-01-01 00:00:00"
35710,"qix",0,0,"2000-01-01 00:00:00"
35711,"qiy",0,0,"2000-01-01 00:00:00"
35712,"qiz",0,0,"2000-01-01 00:00:00"
35713,"qj0",0,0,"2000-01-01 00:00:00"
35714,"qj1",0,0,"2000-01-01 00:00:00"
35715,"qj2",0,0,"2000-01-01 00:00:00"
35716,"qj3",0,0,"2000-01-01 00:00:00"
35717,"qj4",0,0,"2000-01-01 00:00:00"
35718,"qj5",0,0,"2000-01-01 00:00:00"
35719,"qj6",0,0,"2000-01-01 00:00:00"
35720,"qj7",0,0,"2000-01-01 00:00:00"
35721,"qj8",0,0,"2000-01-01 00:00:00"
35722,"qj9",0,0,"2000-01-01 00:00:00"
35723,"qja",0,0,"2000-01-01 00:00:00"
35724,"qjb",0,0,"2000-01-01 00:00:00"
35725,"qjc",0,0,"2000-01-01 00:00:00"
35726,"qjd",0,0,"2000-01-01 00:00:00"
35727,"qje",0,0,"2000-01-01 00:00:00"
35728,"qjf",0,0,"2000-01-01 00:00:00"
35729,"qjg",0,0,"2000-01-01 00:00:00"
35730,"qjh",0,0,"2000-01-01 00:00:00"
35731,"qji",0,0,"2000-01-01 00:00:00"
35732,"qjj",0,0,"2000-01-01 00:00:00"
35733,"qjk",0,0,"2000-01-01 00:00:00"
35734,"qjl",0,0,"2000-01-01 00:00:00"
35735,"qjm",0,0,"2000-01-01 00:00:00"
35736,"qjn",0,0,"2000-01-01 00:00:00"
35737,"qjo",0,0,"2000-01-01 00:00:00"
35738,"qjp",0,0,"2000-01-01 00:00:00"
35739,"qjq",0,0,"2000-01-01 00:00:00"
35740,"qjr",0,0,"2000-01-01 00:00:00"
35741,"qjs",0,0,"2000-01-01 00:00:00"
35742,"qjt",0,0,"2000-01-01 00:00:00"
35743,"qju",0,0,"2000-01-01 00:00:00"
35744,"qjv",0,0,"2000-01-01 00:00:00"
35745,"qjw",0,0,"2000-01-01 00:00:00"
35746,"qjx",0,0,"2000-01-01 00:00:00"
35747,"qjy",0,0,"2000-01-01 00:00:00"
35748,"qjz",0,0,"2000-01-01 00:00:00"
